group_sale_id,account_id,game_id,order_id,group_ticket_quantity,group_ticket_revenue,group_type,event_type,renewal_flag,upsell_flag,group_scan_rate,synthetic_data_flag
GRP_0001243,ACCT_01198,TP_2023_024,ORD_00340808,56,734.37,corporate,corporate_night,True,True,0.8571,True
GRP_0001244,ACCT_01158,TP_2024_064,ORD_00340809,66,565.91,church,church_night,False,False,0.8485,True
GRP_0001245,ACCT_00164,TP_2024_025,ORD_00340810,79,820.16,church,church_night,True,False,0.8101,True
GRP_0001246,ACCT_00790,TP_2023_009,ORD_00340811,23,289.11,church,group_outing,True,False,0.8696,True
GRP_0001247,ACCT_00028,TP_2024_067,ORD_00340812,27,443.74,corporate,corporate_night,False,False,0.9259,True
GRP_0001248,ACCT_01144,TP_2023_032,ORD_00340813,58,903.56,corporate,group_outing,False,True,0.8793,True
GRP_0001249,ACCT_00213,TP_2024_020,ORD_00340814,93,1396.02,youth_sports,youth_sports_night,True,False,0.8925,True
GRP_0001250,ACCT_00853,TP_2025_008,ORD_00340815,82,859.42,school,school_night,True,False,0.8780,True
GRP_0001251,ACCT_00677,TP_2023_009,ORD_00340816,41,417.69,youth_sports,youth_sports_night,True,False,1.0000,True
GRP_0001252,ACCT_01036,TP_2023_045,ORD_00340817,38,471.85,local_business,community_night,False,True,0.8421,True
GRP_0001253,ACCT_00729,TP_2024_050,ORD_00340818,46,731.97,community_group,group_outing,True,False,0.9348,True
GRP_0001254,ACCT_00940,TP_2024_019,ORD_00340819,15,355.98,local_business,church_night,True,False,0.8667,True
GRP_0001255,ACCT_00513,TP_2025_006,ORD_00340820,72,771.30,corporate,group_outing,True,True,0.8889,True
GRP_0001256,ACCT_00483,TP_2023_023,ORD_00340821,63,1007.30,community_group,youth_sports_night,True,False,0.8571,True
GRP_0001257,ACCT_00942,TP_2024_055,ORD_00340822,61,621.06,community_group,fundraiser,True,False,0.8852,True
GRP_0001258,ACCT_00165,TP_2025_039,ORD_00340823,47,532.36,corporate,corporate_night,False,True,0.8085,True
GRP_0001259,ACCT_00988,TP_2024_029,ORD_00340824,46,718.00,local_business,group_outing,True,True,0.8913,True
GRP_0001260,ACCT_00884,TP_2025_061,ORD_00340825,32,398.29,church,church_night,True,False,0.9062,True
GRP_0001261,ACCT_00295,TP_2023_007,ORD_00340826,46,276.36,community_group,corporate_night,False,False,0.7826,True
GRP_0001262,ACCT_00994,TP_2024_029,ORD_00340827,70,875.43,corporate,corporate_night,True,True,0.8857,True
GRP_0001263,ACCT_00411,TP_2024_036,ORD_00340828,23,241.83,local_business,corporate_night,False,False,0.9130,True
GRP_0001264,ACCT_00136,TP_2024_032,ORD_00340829,44,596.84,school,fundraiser,True,False,0.7955,True
GRP_0001265,ACCT_00740,TP_2023_025,ORD_00340830,75,845.62,corporate,team_event,False,True,0.9333,True
GRP_0001266,ACCT_00121,TP_2023_023,ORD_00340831,28,576.63,corporate,corporate_night,True,False,0.8571,True
GRP_0001267,ACCT_01048,TP_2025_010,ORD_00340832,12,139.32,local_business,group_outing,False,False,0.7500,True
GRP_0001268,ACCT_00867,TP_2024_024,ORD_00340833,65,548.69,church,church_night,True,False,0.8308,True
GRP_0001269,ACCT_00542,TP_2023_037,ORD_00340834,59,1106.44,youth_sports,youth_sports_night,True,False,0.9492,True
GRP_0001270,ACCT_00884,TP_2023_006,ORD_00340835,57,739.65,church,church_night,True,False,0.8421,True
GRP_0001271,ACCT_00250,TP_2023_004,ORD_00340836,47,530.41,community_group,fundraiser,True,False,0.7872,True
GRP_0001272,ACCT_00075,TP_2023_022,ORD_00340837,51,1044.15,corporate,corporate_night,False,True,0.7843,True
GRP_0001273,ACCT_01098,TP_2023_041,ORD_00340838,78,1877.42,youth_sports,youth_sports_night,True,False,0.8333,True
GRP_0001274,ACCT_00251,TP_2024_025,ORD_00340839,51,887.38,local_business,church_night,False,False,0.6863,True
GRP_0001275,ACCT_00066,TP_2023_038,ORD_00340840,39,611.94,corporate,corporate_night,True,True,0.9487,True
GRP_0001276,ACCT_00022,TP_2025_061,ORD_00340841,53,623.15,youth_sports,youth_sports_night,True,False,0.9623,True
GRP_0001277,ACCT_00991,TP_2025_018,ORD_00340842,31,302.29,school,school_night,False,False,0.8710,True
GRP_0001278,ACCT_00443,TP_2024_023,ORD_00340843,24,151.97,youth_sports,team_event,False,False,0.9583,True
GRP_0001279,ACCT_00105,TP_2023_012,ORD_00340844,37,827.23,local_business,church_night,True,True,0.8378,True
GRP_0001280,ACCT_00487,TP_2025_027,ORD_00340845,46,424.96,youth_sports,team_event,True,False,0.9130,True
GRP_0001281,ACCT_00640,TP_2024_042,ORD_00340846,68,595.16,church,group_outing,False,False,0.8529,True
GRP_0001282,ACCT_01134,TP_2023_039,ORD_00340847,51,898.99,church,group_outing,False,False,0.8039,True
GRP_0001283,ACCT_00135,TP_2025_048,ORD_00340848,37,219.98,youth_sports,youth_sports_night,True,False,0.8649,True
GRP_0001284,ACCT_01196,TP_2023_001,ORD_00340849,46,946.27,corporate,corporate_night,False,True,0.8043,True
GRP_0001285,ACCT_00350,TP_2024_035,ORD_00340850,49,550.32,nonprofit,group_outing,False,False,0.8980,True
GRP_0001286,ACCT_00220,TP_2024_063,ORD_00340851,65,1200.67,community_group,fundraiser,True,False,0.8308,True
GRP_0001287,ACCT_00682,TP_2023_035,ORD_00340852,42,899.54,youth_sports,team_event,True,False,0.8095,True
GRP_0001288,ACCT_00045,TP_2023_014,ORD_00340853,97,1566.10,youth_sports,youth_sports_night,True,False,0.9278,True
GRP_0001289,ACCT_00517,TP_2024_016,ORD_00340854,54,462.76,corporate,corporate_night,True,True,0.8889,True
GRP_0001290,ACCT_00811,TP_2025_041,ORD_00340855,51,1523.81,corporate,corporate_night,True,False,0.7451,True
GRP_0001291,ACCT_00277,TP_2024_018,ORD_00340856,63,616.57,church,community_night,False,False,0.8571,True
GRP_0001292,ACCT_00667,TP_2024_051,ORD_00340857,120,1106.34,school,school_night,True,False,0.8833,True
GRP_0001293,ACCT_00040,TP_2023_066,ORD_00340858,53,658.21,corporate,corporate_night,False,True,0.8868,True
GRP_0001294,ACCT_00545,TP_2023_018,ORD_00340859,52,425.78,church,community_night,False,False,0.8654,True
GRP_0001295,ACCT_01086,TP_2023_049,ORD_00340860,43,486.42,youth_sports,youth_sports_night,True,False,0.8837,True
GRP_0001296,ACCT_01072,TP_2024_054,ORD_00340861,85,881.02,corporate,corporate_night,False,True,0.8588,True
GRP_0001297,ACCT_00690,TP_2024_047,ORD_00340862,40,656.54,community_group,school_night,True,False,0.7500,True
GRP_0001298,ACCT_00842,TP_2024_010,ORD_00340863,21,300.03,healthcare,community_night,True,False,0.8571,True
GRP_0001299,ACCT_00002,TP_2025_058,ORD_00340864,70,1248.56,corporate,group_outing,True,True,0.8143,True
GRP_0001300,ACCT_00240,TP_2023_063,ORD_00340865,85,1249.32,youth_sports,youth_sports_night,False,False,0.8471,True
GRP_0001301,ACCT_00896,TP_2023_064,ORD_00340866,40,445.16,corporate,group_outing,False,False,0.6500,True
GRP_0001302,ACCT_00323,TP_2025_057,ORD_00340867,65,595.12,school,school_night,True,False,0.8462,True
GRP_0001303,ACCT_00841,TP_2023_008,ORD_00340868,65,591.26,local_business,corporate_night,True,True,0.8769,True
GRP_0001304,ACCT_00633,TP_2024_042,ORD_00340869,55,577.82,nonprofit,community_night,True,False,0.7818,True
GRP_0001305,ACCT_00131,TP_2024_046,ORD_00340870,85,2202.07,corporate,corporate_night,True,True,0.8000,True
GRP_0001306,ACCT_00564,TP_2024_054,ORD_00340871,22,527.49,corporate,group_outing,True,False,0.8182,True
GRP_0001307,ACCT_00231,TP_2025_056,ORD_00340872,49,419.31,church,group_outing,True,False,0.9184,True
GRP_0001308,ACCT_00942,TP_2024_026,ORD_00340873,49,654.92,community_group,team_event,True,False,0.7551,True
GRP_0001309,ACCT_00283,TP_2023_068,ORD_00340874,73,567.96,corporate,corporate_night,True,True,0.9041,True
GRP_0001310,ACCT_00057,TP_2024_047,ORD_00340875,81,672.19,corporate,corporate_night,True,True,0.8642,True
GRP_0001311,ACCT_00450,TP_2024_027,ORD_00340876,71,1324.75,youth_sports,youth_sports_night,True,False,0.8592,True
GRP_0001312,ACCT_00215,TP_2024_031,ORD_00340877,21,208.34,corporate,corporate_night,True,False,0.8571,True
GRP_0001313,ACCT_00818,TP_2025_037,ORD_00340878,17,175.45,local_business,youth_sports_night,True,False,1.0000,True
GRP_0001314,ACCT_00699,TP_2023_043,ORD_00340879,86,554.80,corporate,corporate_night,True,True,0.9186,True
GRP_0001315,ACCT_00817,TP_2023_048,ORD_00340880,53,1588.60,healthcare,community_night,False,False,0.6981,True
GRP_0001316,ACCT_00691,TP_2024_020,ORD_00340881,89,1726.04,corporate,corporate_night,False,True,0.8315,True
GRP_0001317,ACCT_00331,TP_2025_030,ORD_00340882,20,216.32,church,group_outing,True,False,0.8500,True
GRP_0001318,ACCT_00076,TP_2025_049,ORD_00340883,81,945.20,corporate,corporate_night,True,True,0.9259,True
GRP_0001319,ACCT_00379,TP_2025_052,ORD_00340884,96,1579.81,school,school_night,True,False,0.7500,True
GRP_0001320,ACCT_00547,TP_2023_059,ORD_00340885,114,1191.12,school,fundraiser,False,False,0.7807,True
GRP_0001321,ACCT_00614,TP_2024_061,ORD_00340886,17,119.19,healthcare,youth_sports_night,True,False,1.0000,True
GRP_0001322,ACCT_00805,TP_2025_004,ORD_00340887,56,821.74,local_business,corporate_night,False,True,0.8214,True
GRP_0001323,ACCT_00530,TP_2025_030,ORD_00340888,17,255.01,community_group,community_night,True,False,0.9412,True
GRP_0001324,ACCT_00632,TP_2024_025,ORD_00340889,89,1609.43,school,school_night,False,False,0.8427,True
GRP_0001325,ACCT_00200,TP_2023_015,ORD_00340890,77,769.13,youth_sports,youth_sports_night,False,False,0.8831,True
GRP_0001326,ACCT_00196,TP_2024_022,ORD_00340891,42,579.26,nonprofit,group_outing,True,False,0.7857,True
GRP_0001327,ACCT_01110,TP_2023_018,ORD_00340892,52,450.37,youth_sports,group_outing,False,False,0.7885,True
GRP_0001328,ACCT_01171,TP_2023_038,ORD_00340893,28,590.99,nonprofit,school_night,False,False,0.9643,True
GRP_0001329,ACCT_00080,TP_2023_069,ORD_00340894,65,626.41,church,community_night,True,False,0.8923,True
GRP_0001330,ACCT_00046,TP_2025_046,ORD_00340895,92,809.66,youth_sports,team_event,True,False,0.8587,True
GRP_0001331,ACCT_00076,TP_2025_013,ORD_00340896,25,359.12,corporate,corporate_night,True,False,0.8800,True
GRP_0001332,ACCT_00474,TP_2024_066,ORD_00340897,85,1149.85,youth_sports,youth_sports_night,True,False,0.7765,True
GRP_0001333,ACCT_00019,TP_2024_019,ORD_00340898,63,1087.93,church,community_night,False,False,0.8095,True
GRP_0001334,ACCT_01033,TP_2024_005,ORD_00340899,41,1013.37,healthcare,community_night,True,True,0.8293,True
GRP_0001335,ACCT_00455,TP_2024_040,ORD_00340900,76,1144.18,school,school_night,True,False,0.8158,True
GRP_0001336,ACCT_00833,TP_2024_025,ORD_00340901,40,428.31,school,school_night,False,False,0.9000,True
GRP_0001337,ACCT_00718,TP_2025_046,ORD_00340902,20,343.36,community_group,team_event,False,False,0.8000,True
GRP_0001338,ACCT_00083,TP_2023_051,ORD_00340903,64,963.43,community_group,corporate_night,True,False,0.8594,True
GRP_0001339,ACCT_00822,TP_2024_034,ORD_00340904,26,685.64,corporate,group_outing,False,False,0.8846,True
GRP_0001340,ACCT_00990,TP_2023_025,ORD_00340905,65,765.12,community_group,fundraiser,True,False,0.9077,True
GRP_0001341,ACCT_00752,TP_2023_028,ORD_00340906,15,240.74,community_group,group_outing,False,False,0.6667,True
GRP_0001342,ACCT_00692,TP_2023_045,ORD_00340907,89,1987.14,school,school_night,False,False,0.8652,True
GRP_0001343,ACCT_01099,TP_2023_068,ORD_00340908,43,772.68,school,school_night,True,False,0.9302,True
GRP_0001344,ACCT_00885,TP_2023_051,ORD_00340909,68,579.14,church,group_outing,True,False,0.8676,True
GRP_0001345,ACCT_01055,TP_2025_060,ORD_00340910,108,1100.56,school,school_night,False,False,0.8889,True
GRP_0001346,ACCT_00129,TP_2024_029,ORD_00340911,13,244.61,community_group,church_night,True,False,1.0000,True
GRP_0001347,ACCT_00168,TP_2024_016,ORD_00340912,58,1602.87,local_business,youth_sports_night,False,True,0.8793,True
GRP_0001348,ACCT_00321,TP_2025_037,ORD_00340913,81,992.14,youth_sports,youth_sports_night,True,False,0.9753,True
GRP_0001349,ACCT_00987,TP_2023_008,ORD_00340914,47,317.61,school,school_night,False,False,0.9362,True
GRP_0001350,ACCT_00773,TP_2025_035,ORD_00340915,63,760.17,healthcare,corporate_night,True,False,0.7778,True
GRP_0001351,ACCT_00573,TP_2025_007,ORD_00340916,95,902.52,school,school_night,False,False,0.9579,True
GRP_0001352,ACCT_00993,TP_2024_047,ORD_00340917,26,682.40,healthcare,church_night,False,False,0.8077,True
GRP_0001353,ACCT_00832,TP_2025_004,ORD_00340918,24,442.29,community_group,community_night,True,False,0.7917,True
GRP_0001354,ACCT_00433,TP_2025_009,ORD_00340919,34,552.07,healthcare,group_outing,True,True,0.8824,True
GRP_0001355,ACCT_00619,TP_2023_059,ORD_00340920,46,483.31,school,fundraiser,False,False,0.9130,True
GRP_0001356,ACCT_00588,TP_2024_002,ORD_00340921,27,261.73,school,school_night,True,False,0.7778,True
GRP_0001357,ACCT_00886,TP_2024_027,ORD_00340922,23,212.48,youth_sports,youth_sports_night,True,False,0.7391,True
GRP_0001358,ACCT_00184,TP_2023_036,ORD_00340923,32,615.79,church,church_night,True,False,0.7812,True
GRP_0001359,ACCT_00363,TP_2023_059,ORD_00340924,49,531.43,corporate,corporate_night,False,False,0.6735,True
GRP_0001360,ACCT_00414,TP_2024_047,ORD_00340925,28,488.44,youth_sports,youth_sports_night,True,False,0.8571,True
GRP_0001361,ACCT_00100,TP_2023_069,ORD_00340926,105,1613.74,school,school_night,True,False,0.8571,True
GRP_0001362,ACCT_00832,TP_2024_037,ORD_00340927,32,492.67,community_group,school_night,True,False,0.8438,True
GRP_0001363,ACCT_01130,TP_2024_055,ORD_00340928,21,298.77,community_group,fundraiser,False,False,1.0000,True
GRP_0001364,ACCT_00313,TP_2025_007,ORD_00340929,50,496.65,school,school_night,True,False,0.9200,True
GRP_0001365,ACCT_00584,TP_2023_042,ORD_00340930,63,975.12,local_business,corporate_night,True,True,0.8254,True
GRP_0001366,ACCT_00243,TP_2023_048,ORD_00340931,48,913.08,church,church_night,True,False,0.8750,True
GRP_0001367,ACCT_01082,TP_2025_035,ORD_00340932,98,1307.33,youth_sports,group_outing,True,False,0.8571,True
GRP_0001368,ACCT_00288,TP_2025_035,ORD_00340933,51,1504.72,local_business,school_night,False,True,0.8431,True
GRP_0001369,ACCT_01039,TP_2025_034,ORD_00340934,35,506.57,school,school_night,True,False,0.8000,True
GRP_0001370,ACCT_00733,TP_2023_001,ORD_00340935,26,364.66,church,church_night,True,False,0.8846,True
GRP_0001371,ACCT_00568,TP_2023_062,ORD_00340936,79,1169.71,corporate,team_event,False,True,0.9241,True
GRP_0001372,ACCT_00171,TP_2025_023,ORD_00340937,108,1094.98,school,school_night,True,False,0.8333,True
GRP_0001373,ACCT_00806,TP_2025_035,ORD_00340938,54,484.74,nonprofit,school_night,True,False,0.8148,True
GRP_0001374,ACCT_00529,TP_2023_021,ORD_00340939,54,704.56,nonprofit,corporate_night,True,False,0.8704,True
GRP_0001375,ACCT_00775,TP_2025_022,ORD_00340940,36,423.51,corporate,group_outing,True,True,0.8056,True
GRP_0001376,ACCT_00806,TP_2025_061,ORD_00340941,59,1642.25,nonprofit,team_event,True,False,0.8814,True
GRP_0001377,ACCT_00621,TP_2023_017,ORD_00340942,62,693.56,community_group,group_outing,True,False,0.8065,True
GRP_0001378,ACCT_00306,TP_2025_059,ORD_00340943,54,766.94,community_group,school_night,True,False,0.7778,True
GRP_0001379,ACCT_00578,TP_2025_033,ORD_00340944,65,706.07,community_group,corporate_night,True,False,0.7846,True
GRP_0001380,ACCT_00286,TP_2023_022,ORD_00340945,74,696.01,school,group_outing,False,False,0.8649,True
GRP_0001381,ACCT_00217,TP_2024_069,ORD_00340946,75,806.11,corporate,corporate_night,False,True,0.8667,True
GRP_0001382,ACCT_01197,TP_2024_013,ORD_00340947,73,805.18,church,church_night,True,False,0.8219,True
GRP_0001383,ACCT_01109,TP_2024_042,ORD_00340948,38,630.07,community_group,church_night,False,False,0.8158,True
GRP_0001384,ACCT_00762,TP_2025_045,ORD_00340949,43,647.97,school,group_outing,True,False,0.8140,True
GRP_0001385,ACCT_00177,TP_2024_065,ORD_00340950,39,570.52,healthcare,school_night,False,True,0.8205,True
GRP_0001386,ACCT_01016,TP_2024_005,ORD_00340951,56,528.00,corporate,group_outing,False,True,0.9107,True
GRP_0001387,ACCT_00908,TP_2023_034,ORD_00340952,50,677.29,school,school_night,True,False,0.8600,True
GRP_0001388,ACCT_01070,TP_2024_044,ORD_00340953,48,898.40,school,fundraiser,True,False,0.8333,True
GRP_0001389,ACCT_00049,TP_2024_007,ORD_00340954,24,270.24,corporate,group_outing,False,False,0.6667,True
GRP_0001390,ACCT_00753,TP_2024_017,ORD_00340955,34,398.60,corporate,group_outing,True,True,0.9412,True
GRP_0001391,ACCT_00977,TP_2023_053,ORD_00340956,36,374.91,nonprofit,group_outing,True,False,0.8333,True
GRP_0001392,ACCT_00374,TP_2025_031,ORD_00340957,111,1535.72,school,school_night,True,False,0.9369,True
GRP_0001393,ACCT_01076,TP_2023_066,ORD_00340958,26,270.65,local_business,school_night,True,False,0.7308,True
GRP_0001394,ACCT_00996,TP_2024_020,ORD_00340959,14,120.76,local_business,corporate_night,False,False,0.9286,True
GRP_0001395,ACCT_00694,TP_2024_039,ORD_00340960,27,548.05,corporate,corporate_night,True,False,1.0000,True
GRP_0001396,ACCT_00122,TP_2025_020,ORD_00340961,72,1060.32,youth_sports,youth_sports_night,True,False,0.8889,True
GRP_0001397,ACCT_00290,TP_2024_058,ORD_00340962,81,2364.29,school,fundraiser,True,False,0.8889,True
GRP_0001398,ACCT_00957,TP_2025_066,ORD_00340963,73,728.96,youth_sports,youth_sports_night,False,False,0.8493,True
GRP_0001399,ACCT_00833,TP_2024_026,ORD_00340964,118,895.55,school,school_night,False,False,0.8559,True
GRP_0001400,ACCT_00029,TP_2023_001,ORD_00340965,50,672.44,youth_sports,group_outing,True,False,0.8000,True
GRP_0001401,ACCT_00986,TP_2023_055,ORD_00340966,70,1084.82,church,church_night,True,False,0.8714,True
GRP_0001402,ACCT_00657,TP_2024_041,ORD_00340967,56,804.22,church,church_night,True,False,0.7857,True
GRP_0001403,ACCT_00611,TP_2023_059,ORD_00340968,13,170.50,nonprofit,fundraiser,False,False,0.6154,True
GRP_0001404,ACCT_01113,TP_2023_023,ORD_00340969,29,321.20,corporate,corporate_night,False,False,0.7586,True
GRP_0001405,ACCT_00596,TP_2024_044,ORD_00340970,13,188.22,local_business,school_night,True,False,0.9231,True
GRP_0001406,ACCT_00812,TP_2023_057,ORD_00340971,25,211.50,community_group,church_night,False,False,0.6400,True
GRP_0001407,ACCT_00627,TP_2023_005,ORD_00340972,62,786.85,church,church_night,True,False,0.7581,True
GRP_0001408,ACCT_00183,TP_2025_016,ORD_00340973,37,751.88,nonprofit,fundraiser,True,False,0.8108,True
GRP_0001409,ACCT_00256,TP_2025_033,ORD_00340974,107,1187.30,school,school_night,True,False,0.8972,True
GRP_0001410,ACCT_01016,TP_2025_001,ORD_00340975,47,646.57,corporate,corporate_night,False,True,0.8936,True
GRP_0001411,ACCT_00822,TP_2024_016,ORD_00340976,55,995.78,corporate,team_event,False,True,0.9455,True
GRP_0001412,ACCT_00537,TP_2025_005,ORD_00340977,20,185.35,youth_sports,youth_sports_night,False,False,0.7000,True
GRP_0001413,ACCT_00253,TP_2024_036,ORD_00340978,104,1252.61,school,school_night,True,False,0.8942,True
GRP_0001414,ACCT_01119,TP_2024_037,ORD_00340979,67,1885.40,church,church_night,True,False,0.8806,True
GRP_0001415,ACCT_00641,TP_2023_063,ORD_00340980,50,959.43,corporate,group_outing,True,True,0.8200,True
GRP_0001416,ACCT_00003,TP_2025_021,ORD_00340981,75,1305.31,corporate,corporate_night,True,True,0.8267,True
GRP_0001417,ACCT_00277,TP_2023_043,ORD_00340982,74,636.31,church,church_night,False,False,0.8919,True
GRP_0001418,ACCT_01116,TP_2023_024,ORD_00340983,55,653.17,school,school_night,False,False,0.8182,True
GRP_0001419,ACCT_00914,TP_2023_029,ORD_00340984,19,270.05,healthcare,team_event,False,False,0.5789,True
GRP_0001420,ACCT_00629,TP_2024_062,ORD_00340985,77,1004.35,corporate,team_event,True,True,0.9351,True
GRP_0001421,ACCT_00449,TP_2023_058,ORD_00340986,67,1044.15,youth_sports,team_event,True,False,0.7910,True
GRP_0001422,ACCT_01050,TP_2023_057,ORD_00340987,31,738.10,youth_sports,youth_sports_night,True,False,0.9032,True
GRP_0001423,ACCT_00337,TP_2023_067,ORD_00340988,37,546.00,corporate,corporate_night,False,True,0.9459,True
GRP_0001424,ACCT_00135,TP_2025_019,ORD_00340989,39,840.09,youth_sports,group_outing,True,False,0.9744,True
