account_id,account_name,account_type,account_owner,industry,city,zip_code,first_purchase_date,last_purchase_date,renewal_status,corporate_prospect_flag,synthetic_data_flag
ACCT_01003,Synthetic Corporate Account 1003,corporate,Group Sales Rep B,finance,Harvest,35749,2023-04-18,2024-07-23,renewal_target,True,True
ACCT_01004,Synthetic School Account 1004,school,Group Sales Rep A,education,Decatur,35601,2024-08-27,2025-09-10,new,False,True
ACCT_01005,Synthetic Youth Sports Account 1005,youth_sports,Sales Rep C,youth_sports,Owens Cross Roads,35763,2025-08-12,2025-09-13,active,False,True
ACCT_01006,Synthetic Healthcare Account 1006,healthcare,Group Sales Rep A,healthcare,Meridianville,35759,2024-04-26,2025-08-29,new,True,True
ACCT_01007,Synthetic Youth Sports Account 1007,youth_sports,Business Development Rep,youth_sports,Decatur,35601,2023-09-08,2025-05-07,renewal_target,False,True
ACCT_01008,Synthetic Corporate Account 1008,corporate,Sales Rep A,finance,Athens,35611,2025-04-05,2025-07-30,active,True,True
ACCT_01009,Synthetic Community Group Account 1009,community_group,Sales Rep A,community,Harvest,35749,2023-07-07,2025-07-01,new,False,True
ACCT_01010,Synthetic Local Business Account 1010,local_business,Business Development Rep,service_business,Owens Cross Roads,35763,2023-08-08,2025-04-26,active,True,True
ACCT_01011,Synthetic Local Business Account 1011,local_business,Group Sales Rep A,service_business,Hazel Green,35750,2024-05-22,2025-05-09,active,True,True
ACCT_01012,Synthetic Corporate Account 1012,corporate,Sales Rep A,professional_services,Huntsville,35801,2024-06-18,2024-07-05,new,True,True
ACCT_01013,Synthetic Youth Sports Account 1013,youth_sports,Sales Rep C,youth_sports,Cullman,35055,2023-06-25,2023-07-26,new,False,True
ACCT_01014,Synthetic Corporate Account 1014,corporate,Sales Rep B,finance,Decatur,35601,2024-06-22,2025-06-01,new,True,True
ACCT_01015,Synthetic Church Account 1015,church,Group Sales Rep B,faith_community,Hazel Green,35750,2023-08-24,2024-06-23,renewal_target,False,True
ACCT_01016,Synthetic Corporate Account 1016,corporate,Group Sales Rep A,technology,Huntsville,35801,2023-08-12,2024-07-25,lapsed,True,True
ACCT_01017,Synthetic Corporate Account 1017,corporate,Group Sales Rep A,manufacturing,Owens Cross Roads,35763,2023-05-18,2024-06-07,new,True,True
ACCT_01018,Synthetic Church Account 1018,church,Sales Rep A,faith_community,Cullman,35055,2025-04-25,2025-06-01,active,False,True
ACCT_01019,Synthetic School Account 1019,school,Group Sales Rep B,education,Florence,35630,2024-04-23,2025-08-02,new,False,True
ACCT_01020,Synthetic Corporate Account 1020,corporate,Group Sales Rep A,construction,Cullman,35055,2023-06-06,2024-05-09,active,True,True
ACCT_01021,Synthetic School Account 1021,school,Business Development Rep,education,Cullman,35055,2024-08-08,2025-06-21,new,False,True
ACCT_01022,Synthetic Youth Sports Account 1022,youth_sports,Group Sales Rep A,youth_sports,Huntsville,35801,2024-04-10,2025-04-05,active,False,True
ACCT_01023,Synthetic Corporate Account 1023,corporate,Sales Rep B,professional_services,Florence,35630,2024-06-22,2024-07-06,new,True,True
ACCT_01024,Synthetic Community Group Account 1024,community_group,Business Development Rep,community,Harvest,35749,2023-08-22,2023-09-06,renewal_target,False,True
ACCT_01025,Synthetic Healthcare Account 1025,healthcare,Sales Rep B,healthcare,Decatur,35601,2023-06-10,2023-06-23,renewal_target,True,True
ACCT_01026,Synthetic School Account 1026,school,Business Development Rep,education,Decatur,35601,2024-09-06,2025-08-03,lapsed,False,True
ACCT_01027,Synthetic School Account 1027,school,Sales Rep A,education,Athens,35611,2024-04-13,2025-05-09,active,False,True
ACCT_01028,Synthetic Corporate Account 1028,corporate,Group Sales Rep B,manufacturing,Owens Cross Roads,35763,2023-04-18,2025-04-27,lapsed,True,True
ACCT_01029,Synthetic Community Group Account 1029,community_group,Sales Rep C,community,Cullman,35055,2024-07-09,2025-08-31,active,False,True
ACCT_01030,Synthetic School Account 1030,school,Group Sales Rep B,education,Decatur,35601,2025-06-15,2025-08-15,active,False,True
ACCT_01031,Synthetic School Account 1031,school,Group Sales Rep B,education,Huntsville,35801,2023-05-18,2023-07-26,lapsed,False,True
ACCT_01032,Synthetic Corporate Account 1032,corporate,Group Sales Rep B,construction,Florence,35630,2024-05-25,2025-08-14,active,True,True
ACCT_01033,Synthetic Healthcare Account 1033,healthcare,Sales Rep C,healthcare,Florence,35630,2023-06-10,2023-06-10,active,True,True
ACCT_01034,Synthetic Nonprofit Account 1034,nonprofit,Sales Rep B,nonprofit,Harvest,35749,2023-06-10,2025-08-14,renewal_target,False,True
ACCT_01035,Synthetic Church Account 1035,church,Business Development Rep,faith_community,Owens Cross Roads,35763,2023-07-29,2025-08-12,active,False,True
ACCT_01036,Synthetic Local Business Account 1036,local_business,Sales Rep B,retail,Decatur,35601,2023-05-06,2025-06-13,new,True,True
ACCT_01037,Synthetic Corporate Account 1037,corporate,Sales Rep B,professional_services,Hazel Green,35750,2023-06-21,2025-04-09,active,True,True
ACCT_01038,Synthetic School Account 1038,school,Sales Rep A,education,Huntsville,35801,2024-06-19,2024-09-06,renewal_target,False,True
ACCT_01039,Synthetic School Account 1039,school,Sales Rep C,education,Cullman,35055,2023-05-06,2023-07-30,active,False,True
ACCT_01040,Synthetic Youth Sports Account 1040,youth_sports,Group Sales Rep A,youth_sports,Owens Cross Roads,35763,2024-04-11,2024-07-05,active,False,True
ACCT_01041,Synthetic Corporate Account 1041,corporate,Sales Rep A,finance,Florence,35630,2023-08-25,2025-06-01,new,True,True
ACCT_01042,Synthetic Youth Sports Account 1042,youth_sports,Group Sales Rep B,youth_sports,Hazel Green,35750,2023-05-26,2025-08-02,active,False,True
ACCT_01043,Synthetic Youth Sports Account 1043,youth_sports,Group Sales Rep A,youth_sports,Owens Cross Roads,35763,2023-05-07,2024-07-27,new,False,True
ACCT_01044,Synthetic Youth Sports Account 1044,youth_sports,Sales Rep A,youth_sports,Cullman,35055,2024-08-08,2025-08-16,active,False,True
ACCT_01045,Synthetic Nonprofit Account 1045,nonprofit,Business Development Rep,nonprofit,Florence,35630,2024-07-28,2025-05-29,active,False,True
ACCT_01046,Synthetic Church Account 1046,church,Sales Rep B,faith_community,Owens Cross Roads,35763,2023-07-25,2025-05-28,renewal_target,True,True
ACCT_01047,Synthetic Nonprofit Account 1047,nonprofit,Sales Rep B,nonprofit,Meridianville,35759,2023-07-25,2025-08-13,active,False,True
ACCT_01048,Synthetic Local Business Account 1048,local_business,Sales Rep C,retail,Madison,35758,2023-05-04,2025-07-20,new,True,True
ACCT_01049,Synthetic School Account 1049,school,Sales Rep B,education,Meridianville,35759,2023-09-05,2025-04-24,active,False,True
ACCT_01050,Synthetic Youth Sports Account 1050,youth_sports,Group Sales Rep B,youth_sports,Athens,35611,2025-07-01,2025-08-29,active,False,True
ACCT_01051,Synthetic Nonprofit Account 1051,nonprofit,Sales Rep A,nonprofit,Hazel Green,35750,2024-09-03,2025-09-13,active,False,True
ACCT_01052,Synthetic Local Business Account 1052,local_business,Sales Rep C,restaurant,Madison,35758,2024-05-12,2025-07-20,active,True,True
ACCT_01053,Synthetic Youth Sports Account 1053,youth_sports,Group Sales Rep B,youth_sports,Hazel Green,35750,2024-05-21,2025-04-10,lapsed,False,True
ACCT_01054,Synthetic Corporate Account 1054,corporate,Group Sales Rep A,construction,Athens,35611,2024-07-27,2024-07-27,new,True,True
ACCT_01055,Synthetic School Account 1055,school,Sales Rep A,education,Florence,35630,2023-05-25,2023-07-04,lapsed,False,True
ACCT_01056,Synthetic Church Account 1056,church,Group Sales Rep A,faith_community,Huntsville,35801,2023-07-28,2024-06-23,renewal_target,False,True
ACCT_01057,Synthetic School Account 1057,school,Sales Rep C,education,Meridianville,35759,2023-04-18,2023-08-10,lapsed,False,True
ACCT_01058,Synthetic School Account 1058,school,Business Development Rep,education,Meridianville,35759,2023-08-26,2023-09-08,renewal_target,False,True
ACCT_01059,Synthetic Youth Sports Account 1059,youth_sports,Sales Rep A,youth_sports,Cullman,35055,2023-05-28,2025-07-31,renewal_target,False,True
ACCT_01060,Synthetic Healthcare Account 1060,healthcare,Sales Rep C,healthcare,Cullman,35055,2023-04-23,2023-08-24,active,True,True
ACCT_01061,Synthetic Church Account 1061,church,Group Sales Rep B,faith_community,Harvest,35749,2024-09-07,2025-08-27,active,False,True
ACCT_01062,Synthetic Nonprofit Account 1062,nonprofit,Sales Rep A,nonprofit,Decatur,35601,2024-04-11,2025-07-19,active,False,True
ACCT_01063,Synthetic Corporate Account 1063,corporate,Sales Rep A,technology,Harvest,35749,2024-05-26,2025-04-22,active,True,True
ACCT_01064,Synthetic Church Account 1064,church,Group Sales Rep A,faith_community,Owens Cross Roads,35763,2024-06-09,2025-08-17,active,False,True
ACCT_01065,Synthetic Corporate Account 1065,corporate,Sales Rep A,finance,Owens Cross Roads,35763,2023-04-07,2025-08-28,lapsed,True,True
ACCT_01066,Synthetic Corporate Account 1066,corporate,Group Sales Rep B,technology,Hazel Green,35750,2023-04-06,2023-06-23,active,True,True
ACCT_01067,Synthetic Church Account 1067,church,Group Sales Rep B,faith_community,Hazel Green,35750,2024-05-24,2024-07-06,active,False,True
ACCT_01068,Synthetic Nonprofit Account 1068,nonprofit,Business Development Rep,nonprofit,Madison,35758,2023-04-06,2024-09-06,renewal_target,False,True
ACCT_01069,Synthetic School Account 1069,school,Group Sales Rep B,education,Huntsville,35801,2024-09-03,2025-08-29,new,False,True
ACCT_01070,Synthetic School Account 1070,school,Group Sales Rep B,education,Athens,35611,2024-04-25,2025-05-10,active,True,True
ACCT_01071,Synthetic School Account 1071,school,Business Development Rep,education,Meridianville,35759,2024-07-24,2025-07-31,renewal_target,False,True
ACCT_01072,Synthetic Corporate Account 1072,corporate,Group Sales Rep B,technology,Cullman,35055,2024-09-07,2025-06-20,new,True,True
ACCT_01073,Synthetic Local Business Account 1073,local_business,Business Development Rep,restaurant,Hazel Green,35750,2023-05-06,2025-04-24,active,True,True
ACCT_01074,Synthetic School Account 1074,school,Group Sales Rep B,education,Owens Cross Roads,35763,2023-05-27,2025-08-03,active,False,True
ACCT_01075,Synthetic School Account 1075,school,Business Development Rep,education,Hazel Green,35750,2023-05-23,2025-07-03,lapsed,False,True
ACCT_01076,Synthetic Local Business Account 1076,local_business,Sales Rep B,retail,Owens Cross Roads,35763,2023-04-19,2025-08-13,renewal_target,True,True
ACCT_01077,Synthetic School Account 1077,school,Sales Rep A,education,Florence,35630,2024-05-08,2025-07-20,new,False,True
ACCT_01078,Synthetic Community Group Account 1078,community_group,Business Development Rep,community,Hazel Green,35750,2025-05-27,2025-06-22,new,True,True
ACCT_01079,Synthetic Church Account 1079,church,Group Sales Rep B,faith_community,Florence,35630,2023-08-11,2024-05-08,lapsed,False,True
ACCT_01080,Synthetic School Account 1080,school,Sales Rep C,education,Harvest,35749,2024-05-24,2025-04-13,active,False,True
ACCT_01081,Synthetic Corporate Account 1081,corporate,Group Sales Rep B,construction,Owens Cross Roads,35763,2024-06-09,2025-04-11,new,True,True
ACCT_01082,Synthetic Youth Sports Account 1082,youth_sports,Sales Rep B,youth_sports,Athens,35611,2025-04-24,2025-07-30,active,True,True
ACCT_01083,Synthetic Church Account 1083,church,Business Development Rep,faith_community,Meridianville,35759,2024-06-23,2025-07-30,active,False,True
ACCT_01084,Synthetic Healthcare Account 1084,healthcare,Group Sales Rep B,healthcare,Decatur,35601,2024-07-13,2025-08-03,renewal_target,True,True
ACCT_01085,Synthetic School Account 1085,school,Sales Rep A,education,Hazel Green,35750,2023-08-24,2024-05-24,active,False,True
ACCT_01086,Synthetic Youth Sports Account 1086,youth_sports,Business Development Rep,youth_sports,Huntsville,35801,2023-08-13,2025-06-10,active,False,True
ACCT_01087,Synthetic Nonprofit Account 1087,nonprofit,Business Development Rep,nonprofit,Cullman,35055,2025-04-26,2025-05-11,renewal_target,False,True
ACCT_01088,Synthetic School Account 1088,school,Business Development Rep,education,Harvest,35749,2023-05-26,2024-08-30,active,False,True
ACCT_01089,Synthetic Corporate Account 1089,corporate,Business Development Rep,finance,Athens,35611,2023-08-12,2025-05-09,active,True,True
ACCT_01090,Synthetic Local Business Account 1090,local_business,Sales Rep B,service_business,Meridianville,35759,2023-06-06,2025-06-21,active,True,True
ACCT_01091,Synthetic Church Account 1091,church,Group Sales Rep A,faith_community,Madison,35758,2023-04-07,2025-05-31,renewal_target,True,True
ACCT_01092,Synthetic Corporate Account 1092,corporate,Group Sales Rep A,construction,Meridianville,35759,2024-07-14,2025-07-02,renewal_target,True,True
ACCT_01093,Synthetic Local Business Account 1093,local_business,Group Sales Rep A,retail,Cullman,35055,2024-04-11,2025-06-22,active,True,True
ACCT_01094,Synthetic Corporate Account 1094,corporate,Business Development Rep,technology,Cullman,35055,2024-05-26,2025-05-10,new,True,True
ACCT_01095,Synthetic Youth Sports Account 1095,youth_sports,Business Development Rep,youth_sports,Harvest,35749,2024-04-11,2024-04-27,lapsed,True,True
ACCT_01096,Synthetic School Account 1096,school,Group Sales Rep B,education,Owens Cross Roads,35763,2023-07-07,2024-07-05,renewal_target,False,True
ACCT_01097,Synthetic Corporate Account 1097,corporate,Business Development Rep,construction,Athens,35611,2024-07-14,2025-07-18,new,True,True
ACCT_01098,Synthetic Youth Sports Account 1098,youth_sports,Group Sales Rep B,youth_sports,Athens,35611,2023-06-22,2025-04-26,active,False,True
ACCT_01099,Synthetic School Account 1099,school,Group Sales Rep A,education,Hazel Green,35750,2023-07-27,2025-08-16,active,True,True
ACCT_01100,Synthetic Church Account 1100,church,Sales Rep C,faith_community,Meridianville,35759,2023-08-23,2025-04-13,renewal_target,False,True
ACCT_01101,Synthetic Nonprofit Account 1101,nonprofit,Business Development Rep,nonprofit,Hazel Green,35750,2024-06-18,2024-08-06,active,False,True
ACCT_01102,Synthetic Healthcare Account 1102,healthcare,Group Sales Rep A,healthcare,Decatur,35601,2023-04-21,2023-08-27,renewal_target,True,True
ACCT_01103,Synthetic Corporate Account 1103,corporate,Sales Rep B,manufacturing,Athens,35611,2024-04-27,2024-06-07,new,True,True
ACCT_01104,Synthetic Church Account 1104,church,Group Sales Rep A,faith_community,Huntsville,35801,2025-04-22,2025-04-23,active,False,True
ACCT_01105,Synthetic Corporate Account 1105,corporate,Group Sales Rep B,construction,Florence,35630,2023-06-06,2024-09-05,active,True,True
ACCT_01106,Synthetic Church Account 1106,church,Sales Rep A,faith_community,Florence,35630,2024-09-03,2024-09-08,renewal_target,False,True
ACCT_01107,Synthetic Nonprofit Account 1107,nonprofit,Sales Rep A,nonprofit,Madison,35758,2024-07-13,2025-07-29,active,False,True
ACCT_01108,Synthetic Local Business Account 1108,local_business,Sales Rep A,retail,Owens Cross Roads,35763,2023-08-13,2024-07-06,new,True,True
ACCT_01109,Synthetic Community Group Account 1109,community_group,Sales Rep C,community,Athens,35611,2024-08-11,2025-05-27,lapsed,False,True
ACCT_01110,Synthetic Youth Sports Account 1110,youth_sports,Group Sales Rep A,youth_sports,Athens,35611,2024-04-09,2024-04-13,new,False,True
ACCT_01111,Synthetic Corporate Account 1111,corporate,Sales Rep B,technology,Huntsville,35801,2024-08-07,2025-06-01,active,True,True
ACCT_01112,Synthetic Local Business Account 1112,local_business,Sales Rep A,retail,Madison,35758,2023-04-19,2024-05-12,active,True,True
ACCT_01113,Synthetic Corporate Account 1113,corporate,Sales Rep A,professional_services,Madison,35758,2023-06-06,2025-09-12,new,True,True
ACCT_01114,Synthetic Local Business Account 1114,local_business,Sales Rep C,retail,Harvest,35749,2023-08-12,2024-08-08,renewal_target,True,True
ACCT_01115,Synthetic Local Business Account 1115,local_business,Sales Rep B,service_business,Hazel Green,35750,2023-04-23,2023-08-24,renewal_target,True,True
ACCT_01116,Synthetic School Account 1116,school,Sales Rep B,education,Huntsville,35801,2023-05-04,2025-05-27,new,False,True
ACCT_01117,Synthetic School Account 1117,school,Sales Rep B,education,Harvest,35749,2023-05-28,2025-08-13,active,False,True
ACCT_01118,Synthetic Community Group Account 1118,community_group,Group Sales Rep A,community,Huntsville,35801,2023-04-19,2023-04-23,renewal_target,False,True
ACCT_01119,Synthetic Church Account 1119,church,Group Sales Rep B,faith_community,Decatur,35601,2023-07-07,2025-06-01,active,False,True
ACCT_01120,Synthetic Corporate Account 1120,corporate,Group Sales Rep A,technology,Meridianville,35759,2023-05-23,2023-06-06,active,True,True
ACCT_01121,Synthetic Nonprofit Account 1121,nonprofit,Group Sales Rep B,nonprofit,Meridianville,35759,2024-08-29,2025-06-20,lapsed,False,True
ACCT_01122,Synthetic Healthcare Account 1122,healthcare,Sales Rep B,healthcare,Cullman,35055,2023-09-08,2025-09-13,active,True,True
ACCT_01123,Synthetic Church Account 1123,church,Sales Rep C,faith_community,Meridianville,35759,2023-05-24,2023-07-08,lapsed,True,True
ACCT_01124,Synthetic Corporate Account 1124,corporate,Business Development Rep,finance,Madison,35758,2023-05-07,2024-04-10,renewal_target,True,True
ACCT_01125,Synthetic School Account 1125,school,Group Sales Rep A,education,Meridianville,35759,2024-05-24,2024-07-13,new,False,True
ACCT_01126,Synthetic School Account 1126,school,Sales Rep A,education,Owens Cross Roads,35763,2023-06-25,2023-07-05,renewal_target,False,True
ACCT_01127,Synthetic School Account 1127,school,Business Development Rep,education,Florence,35630,2023-09-05,2025-07-20,active,False,True
ACCT_01128,Synthetic School Account 1128,school,Group Sales Rep B,education,Madison,35758,2023-07-07,2024-04-14,new,False,True
ACCT_01129,Synthetic School Account 1129,school,Sales Rep C,education,Athens,35611,2024-06-09,2024-07-10,new,False,True
ACCT_01130,Synthetic Community Group Account 1130,community_group,Business Development Rep,community,Harvest,35749,2024-06-23,2025-07-18,new,False,True
ACCT_01131,Synthetic Nonprofit Account 1131,nonprofit,Sales Rep B,nonprofit,Athens,35611,2024-05-23,2025-06-18,new,True,True
ACCT_01132,Synthetic Corporate Account 1132,corporate,Sales Rep A,construction,Meridianville,35759,2025-07-31,2025-08-14,active,True,True
ACCT_01133,Synthetic Church Account 1133,church,Business Development Rep,faith_community,Decatur,35601,2023-06-06,2025-07-03,active,False,True
ACCT_01134,Synthetic Church Account 1134,church,Sales Rep A,faith_community,Owens Cross Roads,35763,2024-06-21,2025-09-14,new,False,True
ACCT_01135,Synthetic Church Account 1135,church,Sales Rep B,faith_community,Athens,35611,2024-06-09,2025-07-18,active,False,True
ACCT_01136,Synthetic Corporate Account 1136,corporate,Sales Rep B,technology,Madison,35758,2024-06-06,2025-04-22,new,True,True
ACCT_01137,Synthetic Corporate Account 1137,corporate,Group Sales Rep B,manufacturing,Harvest,35749,2023-08-13,2025-04-11,active,True,True
ACCT_01138,Synthetic Youth Sports Account 1138,youth_sports,Sales Rep B,youth_sports,Madison,35758,2023-07-08,2024-06-22,lapsed,False,True
ACCT_01139,Synthetic Youth Sports Account 1139,youth_sports,Sales Rep C,youth_sports,Huntsville,35801,2025-06-19,2025-07-20,new,False,True
ACCT_01140,Synthetic Church Account 1140,church,Sales Rep C,faith_community,Harvest,35749,2024-06-05,2025-08-26,active,False,True
ACCT_01141,Synthetic Youth Sports Account 1141,youth_sports,Group Sales Rep B,youth_sports,Harvest,35749,2023-07-30,2023-08-26,renewal_target,False,True
ACCT_01142,Synthetic Nonprofit Account 1142,nonprofit,Sales Rep C,nonprofit,Decatur,35601,2024-07-25,2025-04-09,new,False,True
ACCT_01143,Synthetic Community Group Account 1143,community_group,Business Development Rep,community,Florence,35630,2023-06-06,2025-06-22,active,False,True
ACCT_01144,Synthetic Corporate Account 1144,corporate,Group Sales Rep B,finance,Owens Cross Roads,35763,2024-05-11,2025-05-28,new,True,True
ACCT_01145,Synthetic School Account 1145,school,Sales Rep C,education,Athens,35611,2023-07-25,2025-04-06,renewal_target,False,True
ACCT_01146,Synthetic Corporate Account 1146,corporate,Sales Rep C,technology,Meridianville,35759,2023-05-28,2024-04-23,new,True,True
ACCT_01147,Synthetic Local Business Account 1147,local_business,Sales Rep B,retail,Harvest,35749,2023-05-18,2023-05-21,new,True,True
ACCT_01148,Synthetic School Account 1148,school,Group Sales Rep B,education,Florence,35630,2024-09-01,2025-05-27,active,False,True
ACCT_01149,Synthetic Healthcare Account 1149,healthcare,Group Sales Rep B,healthcare,Madison,35758,2025-04-13,2025-04-25,active,True,True
ACCT_01150,Synthetic Community Group Account 1150,community_group,Group Sales Rep B,community,Owens Cross Roads,35763,2024-04-14,2025-04-06,active,False,True
ACCT_01151,Synthetic Youth Sports Account 1151,youth_sports,Sales Rep A,youth_sports,Harvest,35749,2023-09-06,2024-06-18,active,False,True
ACCT_01152,Synthetic School Account 1152,school,Group Sales Rep B,education,Harvest,35749,2023-05-25,2023-05-27,active,False,True
ACCT_01153,Synthetic Youth Sports Account 1153,youth_sports,Sales Rep B,youth_sports,Huntsville,35801,2024-04-12,2025-06-20,renewal_target,False,True
ACCT_01154,Synthetic Nonprofit Account 1154,nonprofit,Business Development Rep,nonprofit,Harvest,35749,2024-05-09,2025-05-28,lapsed,False,True
ACCT_01155,Synthetic Corporate Account 1155,corporate,Sales Rep C,finance,Decatur,35601,2024-04-27,2025-06-21,new,True,True
ACCT_01156,Synthetic School Account 1156,school,Sales Rep C,education,Madison,35758,2024-08-27,2025-05-11,active,False,True
ACCT_01157,Synthetic Nonprofit Account 1157,nonprofit,Business Development Rep,nonprofit,Meridianville,35759,2023-05-20,2024-04-12,renewal_target,False,True
ACCT_01158,Synthetic Church Account 1158,church,Business Development Rep,faith_community,Owens Cross Roads,35763,2023-05-23,2025-04-22,new,False,True
ACCT_01159,Synthetic School Account 1159,school,Sales Rep A,education,Madison,35758,2024-07-14,2025-05-27,active,False,True
ACCT_01160,Synthetic Youth Sports Account 1160,youth_sports,Sales Rep A,youth_sports,Harvest,35749,2023-04-23,2025-04-26,new,False,True
ACCT_01161,Synthetic School Account 1161,school,Sales Rep C,education,Huntsville,35801,2024-04-11,2025-07-29,lapsed,False,True
ACCT_01162,Synthetic Nonprofit Account 1162,nonprofit,Sales Rep A,nonprofit,Florence,35630,2024-05-11,2024-09-01,active,False,True
ACCT_01163,Synthetic Corporate Account 1163,corporate,Group Sales Rep A,finance,Florence,35630,2024-04-27,2025-07-01,renewal_target,True,True
ACCT_01164,Synthetic School Account 1164,school,Group Sales Rep A,education,Cullman,35055,2023-05-20,2024-06-09,active,False,True
ACCT_01165,Synthetic School Account 1165,school,Sales Rep A,education,Huntsville,35801,2023-04-20,2025-06-17,active,False,True
ACCT_01166,Synthetic Community Group Account 1166,community_group,Group Sales Rep A,community,Hazel Green,35750,2025-06-21,2025-07-01,renewal_target,True,True
ACCT_01167,Synthetic Healthcare Account 1167,healthcare,Sales Rep C,healthcare,Madison,35758,2023-05-25,2024-09-05,active,True,True
ACCT_01168,Synthetic Corporate Account 1168,corporate,Sales Rep B,manufacturing,Huntsville,35801,2023-09-08,2024-04-14,lapsed,True,True
ACCT_01169,Synthetic Community Group Account 1169,community_group,Sales Rep B,community,Cullman,35055,2023-05-16,2025-09-11,renewal_target,False,True
ACCT_01170,Synthetic Nonprofit Account 1170,nonprofit,Group Sales Rep B,nonprofit,Madison,35758,2025-04-09,2025-09-14,lapsed,False,True
ACCT_01171,Synthetic Nonprofit Account 1171,nonprofit,Sales Rep B,nonprofit,Florence,35630,2023-06-07,2024-07-28,new,False,True
ACCT_01172,Synthetic Corporate Account 1172,corporate,Sales Rep B,technology,Cullman,35055,2023-08-09,2025-05-27,new,True,True
ACCT_01173,Synthetic Nonprofit Account 1173,nonprofit,Sales Rep B,nonprofit,Huntsville,35801,2023-05-18,2023-06-06,active,False,True
ACCT_01174,Synthetic Church Account 1174,church,Business Development Rep,faith_community,Decatur,35601,2023-08-26,2024-07-23,active,False,True
ACCT_01175,Synthetic School Account 1175,school,Sales Rep C,education,Athens,35611,2024-07-24,2025-08-29,new,False,True
ACCT_01176,Synthetic Corporate Account 1176,corporate,Sales Rep A,construction,Harvest,35749,2023-06-09,2024-09-07,active,True,True
ACCT_01177,Synthetic Community Group Account 1177,community_group,Sales Rep A,community,Huntsville,35801,2024-07-04,2024-08-10,active,False,True
ACCT_01178,Synthetic Corporate Account 1178,corporate,Sales Rep B,finance,Cullman,35055,2024-07-26,2025-06-19,new,True,True
ACCT_01179,Synthetic Youth Sports Account 1179,youth_sports,Group Sales Rep A,youth_sports,Madison,35758,2023-06-21,2023-08-08,active,False,True
ACCT_01180,Synthetic Corporate Account 1180,corporate,Sales Rep C,professional_services,Athens,35611,2023-04-23,2025-04-06,new,True,True
ACCT_01181,Synthetic Corporate Account 1181,corporate,Sales Rep A,technology,Harvest,35749,2023-06-21,2023-06-23,active,True,True
ACCT_01182,Synthetic Youth Sports Account 1182,youth_sports,Sales Rep B,youth_sports,Huntsville,35801,2023-04-18,2023-07-04,active,False,True
ACCT_01183,Synthetic Community Group Account 1183,community_group,Business Development Rep,community,Cullman,35055,2023-04-18,2025-09-12,renewal_target,False,True
ACCT_01184,Synthetic School Account 1184,school,Group Sales Rep B,education,Hazel Green,35750,2025-05-30,2025-08-15,active,False,True
ACCT_01185,Synthetic Corporate Account 1185,corporate,Business Development Rep,finance,Owens Cross Roads,35763,2024-06-05,2024-09-05,renewal_target,True,True
ACCT_01186,Synthetic Local Business Account 1186,local_business,Sales Rep C,service_business,Decatur,35601,2023-05-26,2024-06-19,new,True,True
ACCT_01187,Synthetic Youth Sports Account 1187,youth_sports,Sales Rep B,youth_sports,Madison,35758,2024-07-10,2025-06-19,active,False,True
ACCT_01188,Synthetic School Account 1188,school,Sales Rep C,education,Florence,35630,2025-06-17,2025-07-01,active,False,True
ACCT_01189,Synthetic Youth Sports Account 1189,youth_sports,Group Sales Rep A,youth_sports,Madison,35758,2023-05-25,2025-07-20,renewal_target,False,True
ACCT_01190,Synthetic Nonprofit Account 1190,nonprofit,Group Sales Rep B,nonprofit,Madison,35758,2023-04-08,2024-04-27,active,False,True
ACCT_01191,Synthetic Youth Sports Account 1191,youth_sports,Business Development Rep,youth_sports,Huntsville,35801,2023-04-19,2024-08-30,lapsed,False,True
ACCT_01192,Synthetic Community Group Account 1192,community_group,Business Development Rep,community,Harvest,35749,2023-05-06,2023-05-16,active,False,True
ACCT_01193,Synthetic Corporate Account 1193,corporate,Sales Rep A,finance,Owens Cross Roads,35763,2024-04-28,2025-04-10,active,True,True
ACCT_01194,Synthetic Corporate Account 1194,corporate,Group Sales Rep A,technology,Owens Cross Roads,35763,2023-06-24,2025-06-11,new,True,True
ACCT_01195,Synthetic School Account 1195,school,Sales Rep B,education,Decatur,35601,2024-07-06,2025-06-10,new,False,True
ACCT_01196,Synthetic Corporate Account 1196,corporate,Business Development Rep,professional_services,Cullman,35055,2024-06-05,2025-04-09,lapsed,True,True
ACCT_01197,Synthetic Church Account 1197,church,Business Development Rep,faith_community,Athens,35611,2025-06-21,2025-08-26,active,False,True
ACCT_01198,Synthetic Corporate Account 1198,corporate,Business Development Rep,construction,Huntsville,35801,2023-08-27,2024-07-10,renewal_target,True,True
ACCT_01199,Synthetic School Account 1199,school,Sales Rep A,education,Huntsville,35801,2023-05-05,2025-04-05,lapsed,False,True
ACCT_01200,Synthetic Church Account 1200,church,Sales Rep C,faith_community,Decatur,35601,2023-05-06,2025-07-20,active,False,True
